Items,A0,A1,A2,A3
1242,2,0,0,0
3096,1,0,0,0
27899,1,0,0,0
27898,1,0,0,0
27895,5,0,0,0
27894,1,0,0,0
27897,4,0,0,0
646,20,2,0,0
27893,7,0,0,0
27892,1,0,0,0
10466,1,0,0,0
29265,103,2,1,0
10464,13,0,0,0
10465,6,0,0,0
29260,4,0,0,0
29261,6,0,0,0
10460,2,0,0,0
10461,2,1,0,0
29269,38,0,0,0
3237,21,0,0,0
13352,1,0,0,0
28490,3,0,0,0
27825,3,0,0,0
8911,15,0,0,0
11849,144,2,0,0
18829,14,2,0,0
18826,1,0,0,0
18824,15,0,0,0
18822,3,0,0,0
18535,2,0,0,0
23891,1,0,0,0
22549,7,0,0,0
15162,2,0,0,0
15164,0,0,0,1
15166,1,0,0,0
1613,2,0,0,0
7113,2,0,0,0
29193,3,0,0,0
29191,1,0,0,0
7117,1,0,0,0
29197,21,3,0,0
23323,4,0,0,0
7119,7,0,0,0
18795,5,0,0,0
18791,17,2,0,0
3303,1,0,0,0
1675,1,0,0,0
1670,10,0,0,0
1672,16,2,0,0
642,8,2,1,0
5810,1,0,0,0
28023,1,0,0,0
28024,4,0,0,0
4100,1,0,0,0
24262,1,0,0,0
24260,2,0,0,0
24265,1,0,0,0
1418,3,0,0,0
1415,27,1,2,0
4208,2,0,0,0
4209,3,0,0,0
13911,21,0,0,0
4201,6,0,0,0
13917,1,0,0,0
4204,1,0,0,0
5567,1,0,0,0
308,7,0,0,0
22406,2,0,0,0
300,1,0,0,0
11213,1,0,0,0
11211,10,0,0,0
11214,1,0,0,0
5814,44,4,0,0
28494,1,0,0,0
19049,4,0,0,0
19048,7,1,0,0
19047,3,0,0,0
19046,5,0,0,0
19043,2,0,0,0
22313,33,6,2,0
22314,13,0,0,0
22317,109,4,0,0
22316,1,0,0,0
27792,2,0,0,0
27793,3,0,0,0
27791,791,58,5,1
27796,1,0,0,0
15243,2,0,0,0
27794,3,0,0,0
27795,12,0,0,0
25332,15,0,0,0
25333,8,12,0,0
25330,1,0,0,0
25331,14,0,0,0
25336,6,0,0,0
25335,1,0,0,0
25338,2,0,0,0
25339,1,0,0,0
23950,1,0,0,0
23951,1,0,0,0
23952,2,0,0,0
23953,2,0,0,0
23403,13,2,0,0
23400,1,0,0,0
24691,1,0,0,0
23409,18,1,1,0
27242,2,0,0,0
27243,1,0,0,0
27245,1,0,0,0
27246,1,0,0,0
3898,1,0,0,0
4892,12,0,0,0
18979,1,0,0,0
3892,1,0,0,0
16180,4,0,0,0
16187,2,0,0,0
16186,3,0,0,0
16184,3,0,0,0
16633,1,0,0,0
16632,1,0,0,0
6118,3,0,0,0
12748,1,0,0,0
6114,15,0,0,0
12747,54,4,0,0
6117,2,0,0,0
12740,1,0,0,0
6112,4,0,0,0
6113,8,2,0,0
17328,1,0,0,0
17320,5,0,0,0
10929,8,0,0,0
10928,28,1,0,0
17325,1,0,0,0
17327,26,0,1,0
7282,6,0,0,0
7933,3,0,0,0
7932,1,0,0,0
9458,3,1,0,0
7286,6,2,0,0
7936,28,4,0,0
10673,4,0,0,0
9456,10,0,0,0
10670,9,0,0,0
9450,5,0,0,0
9452,2,0,1,0
9101,3,0,0,0
16988,6,0,0,0
21148,3,0,0,0
17145,3,0,0,0
21145,5,0,0,0
21144,1,0,0,0
16453,2,1,0,0
21146,35,5,0,0
21141,1,0,0,0
21140,37,2,0,0
28369,17,1,0,0
12296,2,0,0,0
12295,1,0,0,0
26111,3,0,0,0
16404,1,0,0,0
26115,3,0,0,0
26114,71,3,0,0
28756,2,0,0,0
20816,5,0,1,0
4549,2,0,0,0
22944,8,0,0,0
21368,2,0,0,0
22946,20,1,0,0
22947,41,1,0,0
22943,18,0,0,0
21493,1,0,0,0
21360,5,0,0,0
21363,1,0,0,0
21490,1,0,0,0
21496,1,0,0,0
21495,6,0,0,0
6263,6,0,0,0
3428,2,0,0,0
17588,5,0,0,0
6260,2,0,0,0
17584,2,0,0,0
17587,2,0,0,0
17581,11,1,0,0
17582,14,0,1,0
2000,45,2,0,0
626,1,0,0,0
4858,1,0,0,0
4587,4,0,0,0
4581,1,0,0,0
4580,2,0,0,0
4583,1,0,0,0
4582,9,1,0,0
14174,1,5,0,0
6961,15,0,1,0
18495,2,0,0,0
18491,18,2,0,0
24413,2,0,0,0
12259,50,0,0,0
11983,84,1,0,1
12628,6,0,0,0
28244,8,0,0,0
17090,5,0,0,0
10580,1,0,0,0
13168,2,0,1,0
10584,111,3,1,0
8625,18,1,1,0
13162,16,0,0,0
17096,16,0,0,0
13160,3,0,0,0
18672,24,0,0,0
14354,2,0,0,0
11187,1,0,0,0
18674,9,0,0,0
18678,12,3,0,0
8150,4,0,0,0
17919,1,0,0,0
17914,23,0,0,0
17912,3,0,0,0
20369,4,0,0,0
27403,6,0,0,0
27400,3,0,0,0
27401,31,2,0,0
27406,49,3,0,0
27407,56,3,0,0
18973,2,0,0,0
1086,1,0,0,0
1084,6,2,0,0
1082,1,0,0,0
1080,23,1,0,0
12987,1,0,0,0
12985,2,0,0,0
12980,1,0,0,0
12988,2,0,0,0
18157,1,0,0,0
29039,5,0,0,0
29529,3,0,0,0
29528,10,0,0,0
29032,4,0,0,0
29035,3,0,0,0
29034,13,0,0,0
29524,3,0,0,0
25020,4,0,0,0
1335,36,5,0,0
1337,21,1,0,0
447,2,0,0,0
446,2,0,0,0
444,7,0,0,0
6932,7,0,0,0
15401,24,0,0,0
15400,5,0,0,0
6936,2,0,0,0
8698,9,1,0,0
6934,3,0,1,0
8128,1,0,0,0
8126,1,0,0,0
6938,1,0,0,0
8696,7,0,0,0
8691,5,0,0,0
8122,24,0,0,0
8693,53,9,0,0
8692,9,1,1,0
7706,58,1,0,0
26754,292,1,0,1
7704,8,0,0,0
38,1,0,0,0
7703,10,0,0,0
33,1,0,0,0
26758,19,0,0,0
7708,10,0,0,0
21326,12,0,0,0
19182,7,0,0,0
8343,1,0,0,0
28924,256,13,0,1
28920,1,0,0,0
24459,33,3,0,0
28922,1,0,0,0
24455,3,0,0,0
24457,6,0,0,0
28929,5,0,0,0
24452,2,0,0,0
22434,1,0,0,0
22435,1,0,0,0
22439,9,0,1,0
26326,2,0,0,0
22129,1,0,0,0
22126,77,12,1,0
13768,1,0,0,0
4078,397,9,2,0
13765,16,1,0,0
4076,36,0,0,0
13762,18,0,0,0
5797,30,2,0,0
3967,2,0,0,0
19457,16,1,0,0
5791,3,0,1,0
22989,28,1,1,0
19458,72,1,1,0
19459,1,0,0,0
5799,64,6,1,0
5798,1,0,0,0
3639,2,0,0,0
3633,3,0,0,0
3631,1,0,0,0
3469,12,0,0,0
11406,2,0,0,0
11404,3,0,0,0
11409,1,0,0,0
19980,29,0,0,0
19987,2,0,1,0
19236,1,0,0,0
19238,4,0,0,0
19988,2,0,0,0
19989,6,0,0,0
26210,1,0,0,0
17461,1,0,0,0
25474,10,0,0,0
25477,1,0,0,0
25473,1,0,0,0
13377,3,0,0,0
13375,17,0,0,0
13374,4,0,0,0
13371,3,0,0,0
13370,2,0,0,0
5132,1,0,0,0
948,1,2,0,0
949,193,9,1,0
943,7,0,0,0
941,3,0,0,0
24872,1,0,0,0
768,14,2,0,0
24871,5,0,0,0
21804,3,0,0,0
24878,6,1,0,0
6089,2,0,0,0
19455,9,0,0,0
16846,6,3,1,0
16845,3,0,0,0
19875,8,0,0,0
16849,25,0,0,0
6326,39,3,0,0
12174,3,0,0,0
12175,59,1,0,0
12173,89,1,1,0
6321,2,0,0,0
6329,2,0,0,0
6328,8,0,1,0
9544,4,0,0,0
29202,24,6,0,0
29203,529,14,1,1
9665,5,0,0,0
9664,1,0,0,0
29206,3,0,0,0
10449,4,1,0,0
29204,11,0,0,0
9660,1,0,0,0
15058,9,0,0,0
29209,3,0,0,0
9669,3,0,0,0
18804,2,0,1,0
18805,578,23,0,0
18806,1,0,0,0
25494,4,0,0,0
18801,19,0,0,0
21770,4,0,0,0
21771,1,0,0,0
18808,10,1,0,0
8978,59,1,1,0
15054,2,0,0,0
8970,3,0,0,0
8971,1,0,0,0
8976,2,1,0,0
9542,1,0,0,0
14509,1,0,0,0
7139,2,0,0,0
7133,5,0,0,0
26922,4,0,0,0
26920,1,0,0,0
26921,1,0,0,0
23288,1,0,0,0
410,5,0,0,0
1654,1,0,0,0
1655,1,0,0,0
26694,20,0,0,0
587,3,0,1,0
585,1,0,0,0
26690,1,0,0,0
26691,2,0,0,0
580,3,0,0,0
26693,3,0,0,0
26698,10,0,0,0
26699,123,6,1,0
588,5,0,0,0
24201,4,0,0,0
28223,3,0,0,0
24203,2,0,0,0
24202,14,0,0,0
1385,5,1,0,0
2837,1,0,0,0
2836,7,1,0,0
2835,19,0,0,0
28221,9,1,1,0
14729,4,0,0,0
14728,6,0,1,0
3393,29,1,0,0
3392,2,0,0,0
5403,59,4,0,0
3396,5,0,0,0
28007,2,0,0,0
28227,6,0,0,0
28003,2,0,0,0
14724,7,0,0,0
5409,1,0,0,0
28226,2,0,0,0
5230,4,0,0,0
28737,1,0,0,0
28736,5,0,0,0
13971,6,1,0,0
4262,21,1,0,0
13975,27,3,0,0
13976,1,0,0,0
4268,2,0,0,0
13978,1,0,0,0
18114,1,0,0,0
18112,1,0,0,0
3822,2,0,0,0
5548,1,0,0,0
5540,5,0,0,0
8598,2,0,0,0
1880,3,1,0,0
8592,1,0,0,0
18507,1,0,0,0
5893,1,0,0,0
5894,1,0,0,0
5896,37,2,0,0
2125,1,0,0,0
11234,3,0,0,0
25917,51,5,0,0
25914,11,0,0,0
22339,2,0,0,0
13574,1,0,0,0
22337,10,0,0,0
22333,2,0,0,0
22330,24,0,1,0
25318,11,1,0,0
15151,4,0,0,0
4667,17,5,0,0
25648,14,0,0,0
25311,7,0,0,0
25312,2,0,0,0
25642,16,1,0,0
25643,5,0,0,0
25640,1,0,0,0
4913,23,0,0,0
23424,13,0,1,0
9525,17,1,0,0
23420,1,0,0,0
23421,78,1,0,0
23423,9,0,0,0
17263,1,0,0,0
8449,1,0,0,0
9894,28,1,0,0
323,13,0,0,0
9893,1,0,0,0
9899,23,3,0,0
16612,11,0,0,0
16615,1,0,0,0
22593,1,0,0,0
12768,1,0,0,0
22594,9,0,0,0
6132,5,0,0,0
6133,6,0,0,0
11369,1,0,0,0
3072,1,0,0,0
10949,18,3,0,0
10948,83,5,0,0
3074,21,1,0,0
3075,5,0,0,0
16476,19,0,1,0
16475,2,0,0,0
16474,4,0,0,0
16470,6,0,0,0
9472,68,11,0,0
9471,42,2,0,0
10060,6,0,0,0
24990,2,0,0,0
21160,5,2,0,0
21165,1,0,0,0
5176,5,1,0,0
10064,1,0,0,0
1598,12,3,0,0
2249,26,1,1,0
26171,31,0,0,0
26172,7,0,0,0
2240,12,0,0,0
24193,65,11,0,0
21344,1,0,0,0
24195,3,0,0,0
24194,54,1,0,0
24196,229,14,1,0
9209,9,1,0,0
27444,1,0,0,0
9208,1,0,0,0
3403,7,0,0,0
3405,1,0,0,0
3404,2,0,0,0
3406,35,1,0,0
3409,8,1,0,0
3408,4,0,0,0
22928,1,0,0,0
133,7,0,0,0
12550,2,0,0,0
4870,2,0,0,0
4873,2,0,0,0
4872,1,0,0,0
20321,2,0,0,0
2068,1,0,0,0
2069,1,0,0,0
13498,2,0,0,0
130,2,0,0,0
10617,35,0,0,0
10616,10,0,0,0
2060,4,0,0,0
13493,7,0,0,0
2790,6,0,0,0
13491,2,0,0,0
2064,1,0,0,0
13494,65,9,0,0
2067,1,0,0,0
18478,1,0,0,0
14115,1,0,0,0
18474,1,0,0,0
14118,2,0,0,0
14119,132,2,1,0
18472,1,0,0,0
17706,53,6,1,0
17702,1,0,0,0
17703,1,0,0,0
17701,1,0,0,0
17708,6,0,0,0
20698,5,0,0,0
20699,5,0,0,0
13145,1,0,0,0
24122,1,0,0,0
20696,1,0,0,0
20694,18,4,0,0
20695,7,1,0,0
9782,4,1,0,0
9786,13,0,0,0
16124,3,0,0,0
9788,1,0,0,0
9789,1,0,0,0
2482,2,0,0,0
16126,10,0,0,0
18611,33,0,0,1
19601,3,0,0,0
18612,20,3,0,0
20340,11,0,0,0
20342,1,0,0,0
20343,18,0,1,0
20345,1,0,0,0
27426,7,0,0,0
27427,6,1,0,0
20349,3,0,1,0
20438,2,0,0,0
12555,1,0,0,0
6178,7,0,0,0
6179,4,0,0,0
12969,2,0,0,0
15645,87,2,2,0
12964,16,1,0,0
29541,16,0,0,0
29016,1,0,0,0
7093,1,0,0,0
7090,59,0,0,0
29010,1,0,0,0
7098,1,0,0,0
8107,12,0,0,0
1358,3,0,0,0
8101,1,0,0,0
468,1,0,0,0
466,1,0,0,0
1357,5,0,0,0
1355,2,0,0,0
1354,3,0,0,0
15399,1,0,0,0
6482,20,0,0,0
6951,46,3,0,0
6480,2,0,0,0
15390,35,5,0,0
23059,2,0,0,0
15395,18,1,0,0
26771,9,1,0,0
26777,2,0,0,0
26779,3,0,0,0
12559,5,0,0,0
8365,6,0,0,0
8367,1,0,0,0
15454,2,0,0,0
9066,10,0,0,0
3184,2,0,0,0
3185,28,3,0,0
24438,1,0,0,0
28765,6,0,1,0
3181,31,3,0,0
28944,1,0,0,0
3183,1,0,0,0
24432,1,0,0,0
24430,9,0,1,0
24436,8,0,0,0
24437,1,0,0,0
24434,0,1,0,0
24435,2,0,0,0
22103,6,0,0,0
22456,1,0,0,0
22106,8,0,0,0
22108,3,0,0,0
22459,5,0,0,0
26343,7,0,0,0
26341,34,2,1,0
26346,1,0,0,0
11397,16,0,0,0
11396,83,0,3,0
4019,6,1,0,0
13709,5,0,0,0
11391,4,1,0,0
4012,3,0,0,0
4010,4,0,0,0
11399,1,0,0,0
4014,14,1,0,0
19430,2,0,0,0
19431,47,1,0,0
19435,2,0,0,0
19439,2,0,0,0
3980,20,0,1,0
3983,8,2,0,0
5796,33,0,0,0
23857,26,0,0,0
23851,5,0,0,0
23853,1,0,0,0
23852,3,0,0,0
27165,6,0,0,0
27161,10,1,0,0
27160,31,2,0,0
281,25,0,0,0
16281,2,0,0,0
282,76,0,2,0
27168,17,0,2,0
16286,2,0,0,0
1442,3,0,0,0
25109,2,0,0,0
24953,1,0,0,0
25104,1,0,0,0
25101,2,0,0,0
25103,1,0,0,0
3564,30,0,1,0
8549,0,0,0,1
23032,1,0,0,0
24858,2,0,0,0
14700,2,0,0,0
24851,16,0,0,0
23030,2,0,0,0
24855,1,0,0,0
24856,9,0,0,0
2476,13,1,0,0
22688,8,0,0,0
2471,40,4,1,0
2470,3,0,0,0
17488,2,0,0,0
7875,4,0,0,0
23742,1,0,0,0
7870,1,0,0,0
7871,5,0,0,0
16865,5,2,0,0
6309,12,0,0,0
12159,28,2,0,0
6305,10,3,1,0
13391,3,0,0,0
6307,4,0,0,0
6306,2,0,0,0
6300,1,0,0,0
6303,3,0,0,0
12153,3,0,0,0
10134,2,0,0,0
10136,54,0,0,0
10132,1,0,0,0
10133,8,1,0,0
7695,4,0,0,0
9645,26,0,0,0
29221,2,0,0,0
9315,9,1,0,0
29223,1,0,0,0
29224,20,3,0,0
10427,2,0,0,0
9643,5,0,0,0
18863,1,0,0,0
21758,34,1,2,0
21759,1,0,0,0
18864,5,0,0,0
4488,1,0,0,0
18868,107,5,1,0
18869,1,0,0,0
11138,5,0,0,0
26904,1,0,0,0
26900,2,1,0,0
9569,4,0,0,0
27056,15,3,0,0
3214,2,0,0,0
3210,6,0,0,0
1983,1,0,0,0
3219,6,1,0,0
1989,3,0,0,0
2815,9,0,0,0
569,58,1,1,0
2816,2,0,0,0
29488,1,0,0,0
2812,2,1,0,0
561,2,0,0,0
29486,1,0,0,0
563,1,0,0,0
567,1,0,0,0
18286,13,0,0,0
14706,2,0,0,0
18284,1,0,0,0
18282,1,0,0,0
14250,3,0,0,0
14701,7,0,0,0
14252,2,0,0,0
24225,5,0,0,0
24223,3,0,0,0
24221,4,0,0,0
18289,5,1,0,0
5429,130,3,6,0
1188,2,0,0,0
28573,11,0,0,0
3375,1,0,0,0
28570,3,0,0,0
5421,4,0,0,0
28576,1,0,0,0
3371,5,0,0,0
3370,3,0,0,0
12410,43,0,0,0
12413,1,0,0,0
13957,1,0,0,0
4247,1,0,0,0
13955,2,0,0,0
13954,8,0,0,0
13953,4,0,0,0
4240,1,0,0,0
15374,1,0,0,0
28683,1,0,0,0
5523,7,0,0,0
28685,10,0,0,0
18139,1,0,0,0
28687,43,1,1,0
28686,1,0,0,0
5529,35,1,0,0
18131,5,2,0,0
45,1,0,0,0
43,8,1,0,0
13701,124,1,2,0
7745,1,0,0,0
23198,4,2,0,0
23628,114,19,0,2
23197,3,0,0,0
23622,12,2,0,0
23623,108,0,1,0
23192,4,0,0,0
23621,17,0,0,0
6546,20,1,1,0
15074,2,0,0,0
15075,6,0,1,0
6543,4,1,0,0
6542,52,1,0,0
6541,1,0,0,0
19824,10,1,0,0
27754,1,0,0,0
15079,9,0,0,0
25935,3,0,0,0
29442,2,1,0,0
25932,1,0,0,0
25933,52,3,0,0
23994,1,0,0,0
23997,1,0,0,0
23990,11,0,0,0
23999,18,0,1,0
23448,22,1,0,0
29330,33,2,0,0
19496,5,0,0,0
12436,1,0,0,0
16348,14,0,0,0
345,1,0,0,0
347,1,0,0,0
341,3,0,0,0
7511,17,1,0,0
349,5,0,0,0
14294,396,7,0,0
19375,11,0,0,0
16670,20,1,0,0
16672,24,2,0,0
16675,9,0,0,0
16674,6,2,0,0
19379,29,2,2,0
6150,1,0,0,0
6152,10,2,0,0
6153,3,0,0,0
12705,8,0,0,0
12704,1,0,0,0
6158,75,6,0,0
10967,2,0,0,0
10962,15,0,0,0
10969,18,0,0,0
25664,2,0,0,0
25666,6,0,0,0
26480,13,0,0,0
26483,1,0,0,0
26485,250,0,0,0
25669,29,4,0,0
8302,2,0,0,0
16499,9,0,0,0
16498,1,0,0,0
4788,1,0,0,0
16491,1,0,0,0
22715,16,0,0,0
22711,4,0,0,0
4837,1,0,0,0
4520,8,0,0,0
12432,1,0,0,0
3211,1,0,0,0
26153,2,0,0,0
6584,1,0,0,0
26159,15,0,0,0
25591,1,0,0,0
25596,96,6,0,0
25594,2,0,0,0
25595,1,0,0,0
2262,8,0,0,0
7997,45,5,0,0
2260,14,0,1,0
25599,8,0,0,0
2266,2,0,0,0
2267,14,0,0,0
19014,18,2,0,0
5820,5,0,0,0
8750,2,0,0,0
22908,18,1,0,0
11635,6,1,0,0
22900,10,0,0,0
22901,2,0,0,0
22905,7,0,0,0
22906,1,0,0,0
4813,3,0,0,0
4810,1,0,0,0
2042,47,2,0,0
2043,7,1,0,0
4814,1,0,0,0
8232,1,0,0,0
4819,3,2,0,0
19013,1,0,0,0
2048,6,0,0,0
9413,10,1,0,0
11612,79,5,0,0
11610,1,0,0,0
10638,5,0,0,0
10635,1,1,0,0
10633,1,0,0,0
14138,19,0,0,0
18459,1,0,0,0
11260,2,0,0,0
8231,3,0,0,0
11946,10,0,0,0
11942,3,0,1,0
18456,5,0,0,0
14136,3,0,0,0
28797,5,0,0,0
17728,2,0,0,0
11082,1,0,0,0
27998,16,0,0,0
17725,5,0,0,0
17722,5,0,0,0
9345,1,0,0,0
28794,4,0,0,0
11087,1,0,0,0
18064,1,0,0,0
20221,2,0,0,0
11073,15,0,0,0
20419,4,0,0,0
20417,9,0,0,1
20411,124,2,0,0
20412,3,0,0,0
10091,4,0,0,0
10097,49,1,0,0
10096,1,0,0,0
10094,3,0,0,0
10098,2,0,0,0
18931,2,0,0,0
27508,119,2,0,0
20658,36,0,1,0
8914,1,0,0,0
12949,7,0,0,0
15663,31,0,0,0
15662,2,0,0,0
15661,82,4,0,0
15660,3,0,0,0
17741,2,0,0,0
7079,2,0,0,0
7075,2,0,0,0
7070,69,4,0,0
7071,82,4,1,0
14395,2,0,0,0
18635,2,0,0,0
14390,2,0,0,0
18632,10,0,0,0
14393,19,1,0,0
8683,1,0,0,0
14399,4,0,0,0
18639,2,0,0,0
15915,9,0,1,0
12490,15,0,0,0
12495,3,0,0,0
8166,4,0,0,0
15441,4,0,0,0
15918,10,1,0,0
15449,13,0,0,0
1817,1,0,0,0
8680,20,0,0,0
26719,2,0,0,0
26718,5,0,0,0
26711,1,0,0,0
26712,5,1,0,0
26714,7,0,0,0
26716,38,1,0,0
8389,37,0,0,0
8388,1,0,0,0
8387,1,0,0,0
8385,29,0,0,0
8384,4,0,0,0
8383,5,0,0,0
8382,4,0,0,0
8380,1,0,0,0
24411,8,0,0,0
4389,72,1,0,0
6092,37,0,0,0
24415,41,1,0,0
24417,7,2,0,0
24419,2,0,0,0
4381,8,3,0,0
4387,1,0,0,0
25346,57,0,0,0
1370,3,0,0,0
1372,23,0,0,0
1374,1,0,0,0
28216,7,0,0,0
28961,8,0,0,0
28746,8,0,0,0
23294,6,0,0,0
28966,9,0,0,0
408,1,0,0,0
22471,1,0,0,0
22473,4,0,0,0
26368,1,0,0,0
13721,4,0,0,0
13723,2,0,0,0
4037,2,0,0,0
4036,1,0,0,0
4039,64,7,0,0
4038,5,0,0,0
11378,14,1,0,0
11375,11,0,0,0
11371,5,0,0,0
11370,4,0,0,0
19149,23,0,0,1
19144,1,0,0,0
19413,2,0,0,0
19414,4,0,0,0
19416,89,5,1,0
19417,18,0,0,0
23873,1,0,0,0
23872,2,0,0,0
23878,67,2,0,0
27144,1,0,0,0
27149,22,1,0,0
27148,1,0,0,0
25439,2,0,0,0
11151,3,0,0,0
25433,4,0,0,0
25432,1,0,0,0
25434,1,0,0,0
25124,1,0,0,0
8689,990,43,8,0
2455,6,1,0,0
2457,28,0,2,0
2456,1,0,0,0
2452,72,10,0,0
7850,21,4,0,0
7856,49,1,0,0
21849,28,0,0,0
16808,3,0,0,0
16802,3,0,0,0
16800,7,2,0,0
16807,1,0,0,0
24836,1,0,0,0
12132,48,1,2,0
6362,4,0,0,0
6361,1,0,0,0
12134,1,0,0,0
6364,25,1,1,0
9335,1,0,0,0
10153,5,0,0,0
10402,2,0,0,0
10151,113,2,3,0
10404,131,6,0,0
10157,19,0,0,0
10406,1,0,0,0
1608,1,0,0,0
10409,25,0,0,0
1505,6,2,1,0
9290,12,0,1,0
21841,45,0,0,1
9629,10,0,0,0
9621,1,0,0,0
9620,237,9,3,0
9626,2,0,0,0
18849,2,0,0,0
21738,2,0,0,0
21739,6,1,0,0
21732,1,0,0,0
18841,2,0,0,0
21730,5,0,0,0
14894,58,4,0,0
18844,1,0,0,0
23157,6,1,0,0
3227,1,0,0,0
26962,3,0,0,0
26963,15,0,0,0
26964,2,0,0,0
26968,1,0,0,0
26969,36,4,0,0
14097,8,1,0,0
14096,4,0,1,0
23881,2,0,0,0
14091,4,0,0,0
3232,1,0,0,0
5199,3,0,0,0
1969,5,0,0,0
3234,5,0,0,0
5197,14,0,0,0
3239,2,0,0,0
5190,3,0,0,0
1962,71,2,0,0
5192,6,0,0,0
13265,27,2,0,0
13264,7,0,0,0
13266,3,0,0,0
13260,3,0,0,0
2872,24,0,0,0
2876,3,0,0,0
18436,14,0,0,0
14273,18,1,0,0
14272,5,0,0,0
3350,24,0,0,0
28517,2,0,0,0
28519,3,0,0,0
14278,4,0,0,0
5448,2,1,0,0
20063,8,0,0,0
5443,36,3,0,0
5442,2,0,0,0
5441,9,0,0,0
20068,4,0,0,0
5445,3,1,0,0
5509,4,0,0,0
5506,10,0,1,0
18153,4,0,0,0
5503,2,0,0,0
542,4,2,0,0
547,6,0,0,0
15608,6,0,0,0
23604,48,0,0,0
23606,4,0,0,0
2845,1,0,0,0
23601,2,0,0,0
23603,1,0,0,0
27774,1,0,0,0
12792,6,0,0,0
27777,4,0,0,0
14984,2,0,0,0
27779,14,0,0,0
6569,5,0,0,0
15059,1,0,0,0
6565,6,0,0,0
15055,1,0,0,0
6566,2,0,0,0
6560,1,0,0,0
7685,3,0,0,0
7682,1,0,0,0
8569,1,0,0,0
7680,87,8,0,0
25951,1,0,0,0
5136,4,0,0,0
3827,7,0,0,0
3826,2,0,0,0
5470,121,3,0,0
3821,10,0,0,0
3828,26,0,0,0
8444,1,0,0,0
8446,9,3,3,0
8440,1,0,0,0
8443,2,0,0,0
28508,5,1,0,0
9153,9,0,0,0
10335,1,0,0,0
24107,12,0,2,0
366,19,0,0,0
365,6,0,0,0
362,3,0,0,0
7530,1,0,0,0
360,73,3,0,0
361,7,0,0,0
16129,3,0,0,0
16657,1,0,0,0
16656,1,0,0,0
16655,1,0,0,0
19358,4,0,0,0
16653,56,3,0,0
16650,1,0,0,0
12729,8,1,0,0
12728,31,1,0,0
6177,1,0,0,0
6174,11,1,0,0
6175,60,2,2,0
12722,2,0,0,0
6171,15,1,0,0
10988,3,0,0,0
7909,1,0,0,0
10984,1,0,0,0
10986,1,0,0,0
16952,17,3,0,0
10983,7,0,0,0
25602,1,0,0,0
24606,12,0,0,0
24601,189,11,1,0
24603,8,0,0,0
24602,14,0,0,0
24608,36,0,0,0
24955,14,0,0,0
24954,2,0,0,0
21121,25,0,1,0
21120,1,0,0,0
22732,37,1,0,0
22731,28,0,0,0
22736,25,0,4,0
22735,1,0,0,0
22734,3,0,0,0
22739,2,0,0,0
17133,4,3,0,0
16058,5,0,0,0
2203,1,0,0,0
2206,1,0,0,0
2208,1,5,0,0
2209,2,0,0,0
11586,3,0,0,0
11587,3,0,0,0
7907,2,0,0,0
21389,1,0,0,0
21381,2,0,0,0
16501,1,0,0,0
17297,31,0,0,0
17290,1,0,0,0
17520,14,0,1,0
12245,1,0,0,0
4839,1,0,0,0
4528,11,0,0,0
4831,13,0,0,0
13457,9,0,0,0
4833,1,0,0,0
4835,3,1,0,0
4834,74,1,0,0
13450,221,1,1,0
13451,12,1,2,0
7993,1,0,0,0
7990,33,1,0,0
11638,18,1,1,0
7995,14,0,0,0
9437,2,0,0,0
11631,5,1,0,0
5299,9,0,0,0
5297,38,0,0,0
5290,4,0,0,0
17748,59,8,1,0
13180,2,0,0,0
13181,1,0,0,0
27978,2,0,0,0
27979,2,0,0,0
27977,6,2,0,0
27974,1,0,0,0
20655,5,0,0,0
17746,1,0,0,0
17747,90,0,0,0
21793,1,0,0,0
8638,1,0,0,0
6994,1,0,0,0
12610,11,1,0,0
20386,117,6,0,0
20382,2,0,0,0
20388,57,1,0,1
20389,11,0,0,0
20472,30,0,1,0
20473,8,0,0,0
20470,44,2,0,0
20471,16,0,0,0
20476,2,0,0,0
20477,1,0,0,0
20474,5,0,0,0
9293,2,0,0,0
7335,29,0,0,0
9291,15,0,0,0
9297,9,0,0,0
9295,12,1,0,0
18433,16,0,0,0
11967,3,0,0,0
11960,1,0,0,0
18434,2,0,0,0
11963,12,1,0,0
11969,32,1,0,0
15602,11,1,0,0
12924,19,0,0,0
12927,10,3,0,0
15606,20,0,0,0
15609,1,0,0,0
12928,3,0,0,0
8937,1,0,0,0
10215,1,0,0,0
7059,62,4,1,0
28068,5,0,0,0
8930,2,0,0,0
7054,1,0,0,0
18388,31,4,0,0
4494,3,0,0,0
14785,3,0,0,0
18381,1,0,0,0
8149,16,0,0,0
8148,35,6,0,0
15931,3,1,0,0
15937,1,0,0,0
15935,63,1,1,0
15934,305,7,4,1
8637,329,26,0,0
8633,2,0,0,0
8631,2,0,0,0
8630,16,4,0,0
26737,63,2,0,0
26736,19,1,0,0
26735,3,0,0,0
9021,4,0,0,0
26738,1,0,0,0
2999,62,4,1,0
24383,3,0,0,0
24385,180,2,0,0
2990,4,0,0,0
2992,6,0,0,0
2993,2,0,0,0
2994,2,0,0,0
21442,10,0,0,0
53,2,0,0,0
21444,3,0,0,0
57,9,1,0,1
2995,1,0,0,0
9991,10,1,0,0
9990,4,0,0,0
9992,1,0,0,0
9994,3,0,0,0
11036,1,0,0,0
11037,10,0,0,0
14515,15,0,0,0
28230,120,0,1,0
